customer_id,n_clusters_2,n_clusters_3,n_clusters_4,n_clusters_5
34faa5bc2bb5b9d787c23ea3a89da9c2,1,2,1,1
9432b278c20e38217e887492fd17aba3,1,1,3,3
c1a36d4ae40b0d24db5ab8fd84f94aa1,1,1,3,3
ce8c0132b3fb87516d0f37f9700e6e01,1,1,3,3
36f98eed2fdc1d159f573143a1d01aae,0,0,0,4
ce68bb8d67b4eb75528ca90e41de238d,0,0,0,4
61ee315a6749299a34bdafea49df59c5,1,2,1,1
ffcf2ee4c8f6fca416a24db880703ade,1,2,2,2
e73f21b9e2b99317b2c762b5a95279a2,1,1,3,3
54c199bf6cba4e5e5caf9e38a9182483,1,1,3,3
78130504474d8e9fabffa5d6015f941c,1,2,1,1
ec8a14ad905b8e1c4fc09e137be84fcb,1,1,1,1
01b31626178eb41b92ae1dd634900116,1,0,3,0
57e59d008b72e0388bb1ed0b20620006,1,1,3,3
b6a705bc9c8a349062cefb00cf370c4f,0,0,0,4
a6b2b0d6dccf4ea24260ba10821db91f,1,1,3,4
93af8d9978a951b5fb33e3bef839d8ff,1,2,1,1
dadb6741037f54994047bea6baf75c4f,1,1,3,3
803f6cd0363371dc03f9793951d2ca12,1,1,3,3
f14433540dc7276272af218e93578b0a,1,1,1,1
85828140c80bb5c7e98ff8322c2a50b0,1,1,3,3
02935ce633219290d3f9e2323b2d8ec2,0,0,0,4
170991499a7a717f316f2fb2f11ca56a,1,1,1,1
060f96cb030238d245692deefd492a7b,1,1,3,3
e6d3d08113788c3f6726ed0bb3fe2ca2,1,2,1,1
dca23723f10f1e19035cc9dbd22770c5,1,1,1,1
83215bbcf56f7a6275811e02183c12cc,1,1,1,1
5ca890cea024398f8765971fd0fff10b,1,1,3,3
8eee40db202855062ccb324d4b9cbd62,1,1,1,1
2ae8fe4511e83de02f0ec0ab4d91d18a,1,1,3,3
60cbdc11f631d3c5b4e88877eaad552b,0,0,0,4
af58c3b0fe8542678b4f9e1aec17cf5e,1,1,3,3
2c50aa23e59bd036de0849a6c79b894e,1,1,1,1
c0699c569d2871a8edf1cedf54d9fcf0,0,2,2,2
5b5df991ae13f301314bfbff6f143584,1,1,1,1
5ed5254919f864a6da39d7238725c6b8,1,1,3,3
98c0e31207b9972bb43dfe5f6218ac2c,1,1,1,1
2d833c476f6598da61fc1b4697b19147,1,1,1,1
9dcb222b9222bbc2f9e6983add7b31e7,1,1,3,3
b1ef8e66efd24b310889412136fc93e6,1,1,1,1
5dea7d1809dc6a5ef76de301c9a615b8,1,0,3,0
111e0297dbdf45d2bfe56d483e440a4e,0,2,2,2
f9dc862fc5605e41c2211e56f2a9f5a1,0,0,0,4
70c57fce15476b5559478e9eed2d557f,1,1,1,1
8745812492c66ca0c6fe1d62b9ad571c,1,1,3,3
bc90b156ee18664447c3741d9cfd3c5a,1,1,1,1
4b395b787d1cd0705b26124fba4f1a7d,1,1,3,3
7bebf6d11b52147e3e0aa23430054523,0,2,2,2
7999202c5b8e7ae789ee2327550846dc,1,1,1,1
5110fef62dae3657f5856da7ecc80830,1,1,3,3
b912bf7ffa4f81984d9cf57aa6923b03,1,2,1,1
f4292b763bc14a0426464562d6583190,0,2,2,2
b3c7fe01ad4fb81cd9edbc12d3ab91b0,1,0,3,0
a7cf15b9144327fe94d8aa2ab0925ca3,1,1,1,1
66fe65e1569646d907ee6b955014a692,0,0,0,4
c6d4794283c1753317aa3d3f0f5cdc16,1,1,1,1
8ec6eeca3c40c38fc2c7c8dff45d06f9,1,2,1,1
1707f4ee91db027156a4ed02851833a2,1,1,3,3
8ab6bbb191980e0b071f126d0e0de765,1,1,3,3
661cc53dde8f34562fe6fa4b77cdd231,1,1,1,1
dcc75eaf893e4e112b3d5ff1168d6974,1,1,1,1
ad64fcc57a9b2f8f2585e2d69bc7c3cb,0,2,2,2
01abbd5f09aa6e55e5a067f7d2972fe6,0,0,0,4
e15077bcdc558a95f51e5ea5f85d2641,1,1,3,3
6c584178b42ca06a38cfc90af454350e,1,1,1,1
e73a25129bd946e8b715bd31b0531e28,1,1,3,3
2b418929af0ad5c27d818cf19a5bd715,1,1,3,3
b33cfe1d3121cb5b8d9b632dc2448c9c,1,2,1,1
be5d49a90cec055e3a779a7abf4d27bb,1,0,3,0
fc4321484663e63c3825a8f8a03f575a,1,1,1,1
1fc829fdec8fa3575400da99595404c7,0,0,0,4
90e8630201204c43fcdd866e2c4e7d7f,1,2,2,2
c646be7fe0db4d1f24e3350701f74617,1,1,3,3
58a2de80af464e97e53bc2ecab47ac35,1,1,3,3
f8fbd1194b82c974e8bba360f72d46b1,1,1,3,3
fec2b829866fddd62ee6d6410552fea4,1,1,3,3
329ec3b3f84cd79faa8a18798185db2d,1,1,1,1
367dc62935b42db95aa9e65934567865,1,1,1,1
5df8ba2e50edfb241ff9a76f7ec77eb3,1,2,2,2
2384dbf714ec62c1365458983fa7ac62,1,1,1,1
3eec8f399242d2f2a41b6276087623e7,1,2,1,1
5395847fd7e1c8a8f4eabc37febc8fa2,0,0,0,4
ef7a5b7e4754bc78966d1762f2d1656d,1,1,3,3
b8dfc934fe79fecf1a63763137b19553,1,1,3,3
274a6a141fbdc9ab3c1a867e3b39cbcb,0,2,2,2
25184f708a9b4a0c64daf8bcac4a596f,1,2,1,1
78e5b0eeac8f6ec462d5eab8cf4448b1,0,2,2,2
be0b04b1726c9112dc110b98adadd829,1,1,1,1
0baa47423a93666a9c96c2fc3144f146,1,1,3,4
72c7f5f25e6bdde3d2e08a039b09f275,0,2,2,2
e4eb108035baddb7e41988754a347f07,1,1,1,1
d7d40b6cbd4cc4d17d691e90ee391c2b,1,1,3,3
326517487f84f252e627efbcec052140,1,1,3,3
d05f661237ce61d4569066521c7e9a3c,0,2,2,2
df8d9ad0a29c1f5ff8d3d691e91318a6,0,0,0,4
27ec561c5861069eceba188f5d9ea499,1,1,1,1
2ebd321f7b84591d0e41399872991c8c,1,1,1,1
2482923b4f86768f3f8dc38af013f9c2,1,1,3,3
39619842e52f059724738a8cf2db55cc,1,2,3,0
ab9a7f74346c47345b4c4895d8c81ea1,1,1,1,1
777aa986e2ddbb76848ea3725e4676b7,1,1,1,1
6f2444321ef8adef349d777785cdc459,0,2,2,2
bcacf862089ac30feebff59972976125,1,1,3,3
9dd3dbd351075c5fc86ddd09ed7fb5c2,1,1,3,3
2ee5fc114d6e21e4e84e92eb4e9f3e3d,1,2,2,2
85a4d914d88a553fed1d044d05d4894f,0,0,0,4
c285405d71de7c6705c4958bb29bad59,1,0,3,0
14d9a26323d267d4fe9f3305d3765f89,1,1,3,3
5fe6cbbc4adbe1cb8fb4adec7c0e1c2e,1,1,3,3
0f7fa5ebdf33c034ae7dc0bb39d48380,0,0,0,4
7c247ed7b91a133ff78ffc17c7cf1310,0,2,2,2
7dbdf71ac23b39ac6da182aabb8b0d91,0,0,0,4
feef789e7d2d9df0ed7209ce5360a544,1,1,3,3
fbdb4b95fc3ee70e95932918a5cc4e14,1,1,1,1
f05c2c2d5487b1c2714df5caf18f7608,1,1,3,3
a2f1eeeeecc3b37c72c69597c02ce9cc,1,1,3,3
cfc06b090fcf4410d350db658d7b0aff,1,0,3,0
b127a0f34d4ed4d9f8f7be3e8289a3bb,1,1,3,3
611654e1e8dab3b528f43321aea67c71,1,1,1,1
0396780fb845cbc7ec06de8962905a9d,0,2,2,2
17c1d06d201a8da2cead0f378bfb3b27,1,1,1,1
bba2c470f019f1fe57ef6718222bad2e,1,2,2,2
5c2150f064e51c0e021abd826292c467,1,1,1,1
2b621943bca5f7fe845e6198dc48ddf1,1,1,1,1
211ff69fec56adf35d617ae9b95a7414,1,1,3,3
f2fd337a765b0f8db7449d3aad89c79a,1,1,3,3
37816d9ca050700456e7d9736df40e5c,1,0,3,0
24fec37259bc39d6cedbb39ffaead226,1,2,1,1
99ac7784e1f0d0ab357f7507a4e1671f,0,0,0,4
87f69751fd2a9f728f30d1aa6f39b1b9,1,1,1,1
7694dccf7505c59bc7c937d80dedbd29,1,1,1,1
0d23accfe4f0874a9128efad35653f35,1,1,1,1
13e861601cb8b04266c45203d9f0f774,1,1,3,3
00549449e7a20a0e5aa0e36bcbab6794,0,0,0,4
c99ed745dd49f4b79db2efa708f28f3e,0,2,2,2
bd3b9ea599705968ee0ca63281e32076,1,1,3,3
4eed627b189ad8102abb304f6487eec8,1,1,1,1
b8887306da2e80440d6d662ac5f3130e,1,1,1,1
fa24f08909639507263e2766dcbb8a09,0,0,0,4
8bdc349ad1be817b657bc44f2c28c71c,1,1,1,1
acda10aeb124de182f78b54b3bf6c2f4,1,1,3,3
ddcc0242b1a75b3cefca4d7326cd89a0,1,1,1,1
3102a6d78beaf96b509cdd5500280fca,0,2,2,2
cd837c870967961a62a1184769bc1f37,1,1,1,1
f3feaa35a97ac6540a785078bb153dd2,1,1,1,1
b7755f2c68f0a6343a7bb8d20dae5b6b,1,0,3,0
e93ecc9a0be548908a24137b67c244e2,1,2,1,1
2c4e68a13b2b6b0dbd51b4a2a8251eff,1,2,1,1
42ff9db7d0744facc903536dd7c07ab4,1,1,1,1
43442466d722b3e59114d3963bd4ef02,1,2,1,1
17812e702331996dd1b62be979b2697b,1,1,1,1
f6d3ced59c8b0d8d8ca07b0d8d9593c8,1,1,3,3
7590058ec755afded490e815a6bd0b02,0,2,2,2
c55f40a8d31d19a0a3a2973a3f37b504,1,1,3,3
3963d80b8d07e98b0f1050fc004b866c,0,0,0,4
e9521d19d3b1672a51279254bc393d53,0,2,2,2
b49945c0d5b56a66d262d78d9ef69dfe,1,1,1,1
8d8a864226b15f79fa801a3ff705c7e5,1,2,1,1
87191bf5bbfbd2efd1d2bb706416e2e0,1,1,3,3
5e87b681d9a1fd94f256403c62e2b987,1,1,1,1
fe36b5607aa4d6696e538e1011a607e3,1,1,1,1
39ccf370b719d9b59522556ee453d106,1,1,3,3
01a33bef76d5f3c8b8e1ea89f0381ae4,1,1,1,1
2b91568309daa362671f9a54ffd861a3,0,0,0,4
2e1457c03172186792f268181b45197a,1,1,1,1
59b2de153226a904df0e9f347e40aecb,0,0,0,4
8b99747b96b70c6ed56e307530ba5eb2,1,1,3,3
b472a23cc000431f1658e2cb8c5ca7fd,1,1,3,3
9373fdd56e0e8507a3a7aca94fba894e,0,2,2,2
5668e188b17a864cee799fc0d6dcd560,0,2,2,2
33df272fa3eebea947e4ce594395e3b5,0,2,2,2
69a904a2c7d46a6b7ca81edc5892c04d,1,1,3,3
3ac24874ae8005e110c9f8dd82a38605,1,2,1,1
48b0dd4d6f3ab4772d2baf192767538b,0,2,2,2
2b8d9757c78551c879916f893f024346,1,1,1,1
b7a2b70d07fcef1b98ff8bc86732ed13,0,2,2,2
e90e36439656808b2f6bbb103f235d2d,0,2,2,2
e14683547e4993b41da1829b3abffb9d,0,0,0,4
c547fbf87a61e5919b9b424aa0850c2d,1,1,3,3
ec52e9a09ea71b3f3ee8aca1dfc59564,0,2,2,2
6597390e2a7a506a7dde142c6e2aaaf2,1,1,1,1
a928afb385488c17cb9a77ed831d384e,1,1,3,3
22d7fc06115a01e54f3496c30aca6586,1,1,1,1
c54bf4bc34b97c23edf7004501c43129,1,1,3,3
75a8b95992d4ccc76dc0404232a24db4,1,2,1,1
db3ebf08bb8d99b948d2e85bad02838a,1,0,3,0
d1bc58b49079e0e0b87213812f6279d1,0,2,2,2
c0f81c1b60bea8683edaeb6a10b280f4,0,0,0,4
fdeac577032a76a23dc0a7a41fb0afc8,1,1,3,3
50e5d698d80ced8adac3e5259d217c9e,1,1,1,1
07d0ee43c775e47ec6ea639ea969dd88,1,1,1,1
d686abdd869e81c188630f25a46b58da,0,0,0,4
7b09bdd0b48f820ae2c506abe0eed84e,1,1,3,3
458f894f5e41563fe9641cc1a3a115b7,1,1,3,4
4c206f8f3a208f7b29d6477ab97ff5ac,1,1,3,3
2ecdd0d0220468a95002ec556868a09f,1,2,1,1
ff5c5be3bcc4ff7b349fbe19a78d2185,1,1,3,3
4207be5fff2f5029d715919b20aac413,0,0,0,4
0ad6255a870c3b795597a885e8a9610d,1,1,3,4
fe40d585b91e97aa31f19228f8952463,1,1,1,1
5e1d77c38014674728c27fb8546d8dfb,0,2,2,2
1c2a4dd2c4defa44fad15c1098ec4954,1,0,3,0
99e259c0e0c7f15d9dfcce30313ef52d,0,2,2,2
f4c9ae23173cbedce452081bad6107d8,0,0,0,4
93aa3e5f621cabff41dd68bd5b8af93d,1,1,1,1
1efbbf1d5b05d96878bacf516e2a6ea7,1,1,1,1
431da33c2372e608997d6a63436e4c0f,1,1,3,3
e89223fafd97e1b1548d27e6d85dddf3,1,1,1,1
9d723e8099b6185556b5d6b0b30a24be,1,1,3,3
45a534f1ff692051dc2b7d0f6b9e0ca7,1,1,1,1
c20a0d4c6aea114db68c8cb640368f69,0,0,0,4
5a4e3a66aa1e0598d747a5dc2b5eb3ec,1,1,3,3
8c432545d74017c4cc9e6ab232ee42c0,1,0,3,0
bde8f31da4d7e3642d46611d1bd3473a,1,1,3,3
97934278df9e4511c915b1384caec786,0,0,0,4
89788f890b562300f6b80b93f03e154b,1,0,3,0
b0879eb0208b5fee953fd4a2c1d8503d,0,0,0,4
dd83091ca2636273c30bc5e57a566d82,1,1,3,3
c87122836d06d970eba1ce7cf9add1f1,0,2,2,2
ca3b8a4f13ed7ca6093942f61ae2e4fb,1,1,3,3
66abed08df313e331a9495beaab0de3b,0,0,0,4
a40fcecbaaa65dfbe95424524633022e,1,1,3,3
a2a5eef8361a2e8dd7df11e47d9eabc9,1,1,1,1
2caf067571e23c572cb4177f732f6bd8,1,1,1,1
6b1218f7cde84218a53c00e1ba9dcc09,1,2,1,1
4d9d2b7b151929773011811741307103,1,1,1,1
783eb5419f5a7541de8d5f2aa1faa46c,0,2,2,2
be8355d81c3bf108b69710009a69dd59,1,2,1,1
0aa82ff6fd39c4ed28faaf8b15b33886,1,1,3,3
96f4ff5b7278bd6c87103d8350e2f782,1,0,3,0
6218146705f63c154e37b71994a94781,1,0,3,0
27369d746dd5b9a82dd0f01562bd8863,1,1,3,3
bb52841938e591be9eef29394c9a81e1,1,1,3,3
16cf427a798ba431bb79f1a2c65e5507,0,2,2,2
4d62d09fa0d352a956b98c17aaf77b7a,0,0,0,4
4e5eb4f69e6000b8d55771910cea5b8d,1,1,1,1
26872c7161314e43e56476c71f931ba7,0,0,0,4
a64d4040841ebd54457676c0d0c36409,1,2,1,1
8689318d1eaad48c13a30b0ec3c3577b,1,1,1,1
9d28b924202b06d2e23cd4cdeb41bca0,0,2,2,2
fb95ed8d73e25506de3372b9a5a5fbbc,0,2,2,2
d995fe697e36262c49e5149910c4f0ef,0,2,2,2
7f856c29b07e9993d43c059ee84ce5ad,1,1,3,3
5caa97f7ad66c00aab4b3a49f76446e6,1,1,1,1
2f6f7a58929a8e7fdf5031c7fa5e2e13,1,1,3,3
d5a72d528d0691868132b62596cd215c,0,2,2,2
2bfb5379f4b67f8dabccf18988aa5fc4,1,1,1,1
eb95f138f46b9dc4f12b48480714d0fa,1,1,1,1
0510c0b875c48638d477ebb7bf092941,1,1,1,1
e1725b7646c1b5c2d08d683fe51eb4fc,0,2,2,2
44192ffbea1e0d4acc3cfa2167f5ad74,1,1,3,3
b48544bbe1c543404a9c92ac8ab53146,1,1,3,3
dc572a8a93c6aec4a20521a555521919,1,1,3,3
46ea3276941d89ef0af7f809c56a897a,1,0,3,0
c100b62b4c34ba9c643a57d53b7caf5a,1,0,3,0
8cff3f19e935d45d58fd5f4bbb1df5bd,0,2,2,2
cc15a054e29ec961868c6122301823e2,1,1,1,1
dd25d15316a3764a84de19271beabb8b,1,1,3,3
e61011e6f814e2877a588e9a548c2aac,0,2,2,2
212f7c813f2862fcd9f3996b95913894,1,1,3,3
27ccab9c0b444db4309c1f816bcb30cf,1,2,1,1
b8ef514597c98e21779abf834579ab9b,1,2,1,1
2feb34102a02067113efdf4f7841723b,0,2,2,2
cd5b732e959edb3cb9e5c708e00c8cb9,1,1,3,3
effaaf810a73a718fe89583fc2338e81,1,1,3,3
e1f6d2213cbae7ccad3ededfc043d28f,0,2,2,2
c19caf7997c63a9a35764146daa620ce,1,1,3,3
0d288c59f2d45cd301860f32ffc38a7b,0,0,0,4
0def59ae23ae3b1c4854dbd6e8e1a0d6,1,1,1,1
51cddc08f4dd91ff7e2b7732a08bb24c,1,1,3,3
e27543dff61a4e6fe830c83a2c74185c,0,0,0,4
25cf7afd8c2acc74523f772687617709,1,1,3,3
79929c992e186ec7784be9b04cecaed2,1,1,1,1
83013eae8fd2133ffd7eb2093a9a502a,0,0,0,4
f569fdfc1929d386fdb8c81b1e54e176,0,0,0,4
277e18a9d03e13311869411dca66766b,0,2,2,2
0b2139260d75dfc57ffba536bddd7d19,1,1,1,1
bd1584a042ea7716d4f49e2bb35507dd,1,2,1,1
a138747a16659330601dd2a7ad06e059,1,1,3,3
855c4aabec6701b0f513f0bfd0bdaeb6,1,1,1,1
c6b7b87952ea4519701fe00d4f45e04a,1,1,1,1
ee7da473fc4e408ef49077fb23336468,0,0,0,4
0f2d482ee37d53093493c21ee1fcaeb0,1,2,1,1
d921f78ba47572b492fa5ce36b8fe216,0,2,2,2
0bc1d79e43091d8b7a79279822f6742a,1,1,3,3
a14f0e1eb3e140fc9e92f8981b8f8997,0,2,2,2
55764261564fa8dacfdb634cc3963265,1,1,1,1
61dbe0425854c6b15809bec4db68e57f,0,0,0,4
f1c590753d96227366ec12f5728c0b17,1,1,1,1
755f373f027bede55412d915bfc89f58,0,2,2,2
bf78e7f3c012163f49aa52b2e435ac87,1,1,3,3
ec65d46971e228e275fa892a765e7927,1,1,1,1
70f382e013475432e66d535337517e1f,0,2,2,2
2d132b719b0d92cea15e76aa07a56ed4,1,1,1,1
11af1804229bae07a52acd50d3f8f40a,1,1,3,3
ab7403dd484a4a1c0bae0e8329ddffd6,1,1,3,3
09f1c8b64c9c2b8e0690a38980ff2b33,1,1,1,1
4743e3246e21f5be6570ab6cf2aa6409,1,1,3,3
2c674611363d82fe651cb2930138bf06,1,1,1,1
9ae6ce492fe8a9044d8c1a0e8ad18a8a,0,0,0,4
96ee66c07b5dbeee67f8c381946102ef,0,0,0,4
1d03301a04d4f15518de49e452de789c,1,1,3,3
42ad3a7072884ff1337a612269923b71,1,1,3,3
8e326a04e2cf1d980bd5546514eae2f5,1,1,3,3
82728780dc7f7ab0a2800efba58c1546,1,1,1,1
9f58bb31884efba7c0b5bde73e35945c,1,2,3,0
1651acdfc77f0943add3aeda17036630,0,0,0,4
6fb8d2053ac228024c5b25c79d299deb,1,1,1,1
0502f0da9c20eb54f5ec3c4ab46558b1,0,2,2,2
8f5a738adf04be77062c01a865befd65,1,2,1,1
8d47eede35cd89f15471fc123c32f86e,1,1,3,3
2e1a43fdffca8bd20a6fd2eb70593454,1,1,1,1
e1794330b3feac030ec2ce8e94cf2261,1,2,1,1
230276f825c52c363c7b5f291043dec4,1,1,1,1
5adef5e3f0b1e903020eefb18b47158d,1,1,3,3
26420202f55abd7e0d145a217bd8e5bc,1,2,1,1
8666d338642b29b0e712f097c34dab61,1,1,3,3
e43f3870a190715ccecc6fe799048eaf,1,1,1,1
c7e58a6825a64bbc7b6179a5c39e09f0,1,1,1,1
c3dca03484300dd64b304b3196d7ec36,1,1,1,1
0406f0b75485863399550aba5c425437,1,1,3,4
02f217681ae55eb6c7da779784a2bb9b,1,1,3,3
d0f81337ff66bc36797ceda18a6089e7,0,0,0,4
74ec1ebdb833aa7489c44deaf96b75bd,1,1,1,1
e20da987f4c90c12a46bf40d3c13f201,1,1,1,1
94d1e930f476482c1a9013fbeabe2839,1,1,1,1
3e235746be50baf2c6586a5de968998a,1,1,3,3
a0bfcb2e6d3a6a3f6e9470eb7b0031d3,0,2,2,2
e010032118ad58dc31752fb948e0feaf,1,1,3,3
673677b7cf29676fff8e8354b485af8d,1,1,3,3
a36902ccc7e7a919d75298fc4c5a9ad8,0,2,2,2
520cc4ecbc78734a7798ca0c75c50569,1,1,1,1
63cadeb3b749efd4b6f5b28d664daf04,1,1,3,3
a5edc392503e0ce482f36fa39df74bec,0,2,2,2
01ab6e728aee9787dd864087f9ab034c,1,1,3,3
8aaa8580982327dce0da927034c4bc6c,1,1,1,1
e623f837851c27d4c99b81b1d6a104e7,1,1,1,1
8a19dca8bc70f52ae5c63a732176c7cf,1,1,1,1
bc01c929737c5428acf60e4c9be0b600,1,1,1,1
b0760fb740017c8faaa0fd85a5eda415,1,1,1,1
b3487538cc4250252d9dda95f7dd5f6f,1,1,3,3
1d9fa354a36455bd5b73cd533fa3bbc1,0,0,0,4
a39a5c8710ae398de2a861bebb0007d2,1,1,3,3
93b6b4b2a9242882f605225b1a8f9405,1,1,1,1
9e77d125f185cfaea0055b03cc3302cd,1,1,3,3
8332e99b3f0c12a981f8822cd03899d5,1,1,3,3
ca167926cefdd93a6a876d3fdfc2e437,1,1,3,3
d78337c9f7820219850dd6004184169f,1,2,2,2
440c5288babf0c024642f6aee6e35c5f,0,0,0,4
a655942f10fc4bfb8862bf757c111b64,1,1,1,1
1e965a6e019caa953f7be48263878cc0,1,0,3,0
50d4309c060115b9578883cec0bcff29,1,1,3,3
00a374b38b6ab55beaa88dd54a1f69c2,0,0,0,4
ed73a36b42cf3d19e47fb095a465aec3,0,0,0,4
60e0be050a973ad9d6ba179c46a108c6,1,1,1,1
0bb01add5e47266ec260e0c923676f6e,1,1,1,1
e0152cd0fe84e89a342cbb081c977e54,0,2,2,2
c3f2cde618db09e5a278fc9020b96c02,1,1,3,3
16034e162691e7542da27a3a8c6212e9,1,1,3,3
e4bb7bbe3704cbe9701a57a985611e97,1,2,1,1
6807b38ce6f212941aa40a3e888826af,0,0,0,4
8caef6f4e4e82df6ff62d378383dea0d,1,1,3,3
45cd8e2e1e16ea5c863be44c8ef6a3cc,0,0,0,4
b12d8eb57a35da2f5f87e1c86c7a1e2a,0,0,0,4
726519a9ae66db03cdd7ddccafe7be27,1,1,3,3
9ed43a043c4d2a3cde0bf7df845222d5,1,0,3,0
2ce512ca6d45d5e24c7c56bc680305ec,0,0,0,4
7d6f7fc63025c9f6f4bc4bdf22421151,1,2,1,1
55bb558834eba3314740e4708dcd0d1f,1,1,1,1
eecdc9cf72ff9f5fb5fccae1df4402fe,0,2,2,2
c9dd23b5e7ffffc329d606b615fde36c,1,1,1,1
dffa108c483e05d85dd42504f9de1bf2,1,2,1,1
7d7a0c98e36ec28149ec2b4353a5eb1e,1,1,3,3
7c12965224413a3e1dca31c7cd02c44f,1,1,3,3
c32e860d89da1ba9ad7cecbfbbd7eddb,0,2,2,2
6d89fa0b804ff0eff46e33bf9ea2ff0b,1,1,1,1
023e7004bc29c49f78e70fc85e069ce4,1,1,3,3
4b6ae0de5fb7dbcaf7b67bca6cdbb7c0,1,1,3,3
948785c8e159122b542060107175bc55,0,2,2,2
7b46c4f0bb286d7c2016046117c1e03b,1,1,1,1
94cf9c41385b2fa4a7c2b7ba6c174d0c,0,2,2,2
027374d7530a4a604f0a4dd275bb8042,1,1,3,3
c30706e9cafee47dccd4b1f869d2de06,1,2,1,1
b4d0053e8c56ef11e7af219edb938214,1,1,3,3
f2b27cb61c3c870cff46d5ee2da9d6a8,0,2,2,2
aa0acfb734d4f8b934b8d519b279ae78,1,1,3,3
0a6391bf1c8f8289bbfc92b150f0b2ba,0,0,0,4
9e99d86fc4ba637b6c04713d45fc1957,0,2,2,2
527ec127219ba84ad5a94ee621f17d04,1,1,3,3
5da3c47ec3ad127bfc42bff0a0743631,1,1,1,1
7d533aa5b679fa1c4143369011b84d6c,1,1,3,3
4fa85b6df56daae1fd937ee30649282a,1,2,1,1
654aec48f545355b68d738aa21880fc8,1,1,1,1
cfacff567474b597f3cca3f57385ca2c,1,1,1,1
c6b1acc8bb475912b2498b2bc83a6d5f,1,1,3,4
b8437ffde8b6376719b0143a37bb134f,1,1,3,3
fb72f1bb30dd68e570e5002844379533,1,2,1,1
92b6ac83b0a3b3e704394d9eaf4c05a9,1,1,3,3
a7f7bf3e57835f0e5b47f668bebbe61d,1,2,1,1
8fd1c08379ad88c8f11a697e59eea30d,1,1,3,3
c0d63317204257dda09a1829e5690e3c,1,1,3,4
9b261e82e64e5dbcb35eec1dfcedbd38,1,1,3,3
16e3ff8dae058a360e6ab36cd71146a2,1,1,3,3
6441bc681d0fe47bb31cc4a507102cff,1,1,3,3
0b5f7e2cd9be12ad08fd70c91b75e24a,1,2,2,2
46612342fa3ef236a0548f184615f016,1,1,3,3
c46f51dbcaeaeb8218c262ef1fbf56df,1,1,1,1
75b664757bba88a4cec233e92e3438eb,1,1,3,4
9a778e52331121f2c5b63bb279e4fec6,1,1,3,3
5ed8947453d7c2e3a95889298a8c0e05,1,1,1,1
9aed8aaea6bf115597a58944ba5190be,1,1,3,3
5c2c83b1e25ca9a15f7811e8e0e9911a,1,2,1,1
932455116736ad57bfb2b0210268568d,1,1,3,3
40270aed49a9e93924eed8a32d474316,1,1,1,1
42da307bc43d41317e21aa8ccadf2e01,1,2,2,2
71e94a9ded6ec5360ae2246175be4fff,1,1,3,3
81a5682a0120a13528af014bbef1eb77,0,0,0,4
4a049a5b208a7ca1e170449363ba2c02,1,1,1,1
b870011364a94d3cbbe4943286605557,1,1,1,1
680b62756ca1d112834eab54ad8f6f4e,1,1,3,3
7ed655e30dc0d6f1d3d2d7bde9af4991,1,2,1,1
9bba184ad3938ee33fb283e59674d5da,1,1,3,3
9b200e462b257ec5df846bc5a7b637a2,0,0,0,4
04a893534e697bc4a0e7a69f015c2f34,0,0,0,4
cb647eb6e402615ac59566e8d1f5579d,1,1,1,1
fe09b581647d99e76c792005c5eaa900,0,2,2,2
7d7582a267da478230a60ae0c5808aeb,0,0,0,4
97b5b787a891b4e7840429350e326246,0,0,0,4
22f7caa821d77b4e0daa92fe3db64259,0,2,2,2
99e6b6dd9ad614317a900053c14917b8,1,1,1,1
5913c44b72eb57fdbd29ce161ca96668,1,1,1,1
4146c1ef0e07508115dd406f2d24d4df,1,1,1,1
b41cf84a7eba7ba70bdcd226df4f5422,1,2,2,2
2659d48e087ccf59738d2cdb940f5510,1,2,1,1
7bdc4a394fb8105349cda70061c44d5e,0,0,0,4
d5f9005284f210fd42bee3a16dbc5857,1,1,3,3
3c3be6452dcf5dde67ae3524e7291e5f,0,2,2,2
df088c0ceafc33ad0431d8b9f63d2321,0,0,0,4
e0900541722626085acfa1a6e75affd8,1,1,3,3
186961491b00e7ac4463c815d5bcb89f,1,2,1,1
3980c5bce445defc9c82b1b510a09aea,1,0,3,0
5db80cb1db2e5ebc954899b6e9558139,0,0,0,4
d24a497cfea1ad671aa64e3d4f0a944b,1,1,3,3
60aceafb4aa85a9d92b09e5e87880f20,0,2,2,2
ec7eccf715b56bb5d9bd90ed67688e0f,1,1,3,3
88fbb7960cfc608c741ace276a8d92ba,0,0,0,4
78c1a5f72e7e9b89c72f47c8478db312,1,1,3,4
90a0343171dfb0e65673d6bdc08bda9d,1,1,3,3
d3b482ed486be5ecb498ba66d5e5b744,1,1,3,3
06bb0f798ea22e693a7b2956a4a3c621,1,1,1,1
b51e723a853d39d2e32f61b86956c369,1,1,3,3
05d6da19093cb0664134e37faeed2989,0,2,2,2
85cf53f3912879146061ff510e0a69c9,1,1,3,3
8a0d25c9871cd2f932dcaf3ec0ce52f5,1,0,3,0
c11fa18f0ba8af9af196619a376862fe,1,1,1,1
429cf274fd6dd79907e0b9daa46035a9,1,2,1,1
d538fdaa39d41bd0948b929e7b1d69de,0,0,0,4
cd641f89df9bb94c84bd4a6ec39b27fa,1,1,3,3
362c76c4878bc883bdbb7c3638e857fb,1,2,1,1
05a95b69b91f7830d53c835a86af2f27,1,1,1,1
16f32cfc6e2fc885db8fe20682f886f0,1,1,3,3
